293 1.29052 1.54183 1.7463 1.8977 1.99144 2.02467 1.99639 1.90744 1.76054 
294 1.29493 1.55052 1.75899 1.91402 2.01089 2.04666 2.02025 1.93245 1.78593 
295 1.29939 1.5593 1.77184 1.93053 2.03057 2.06891 2.04439 1.95775 1.81162 
296 1.30391 1.56819 1.78483 1.94724 2.05048 2.09142 2.06881 1.98334 1.83761 
297 1.30847 1.57718 1.79797 1.96413 2.07061 2.11418 2.0935 2.00922 1.86389 
298 1.31308 1.58627 1.81125 1.98121 2.09096 2.13718 2.11847 2.03538 1.89046 
299 1.31774 1.59545 1.82468 1.99846 2.11153 2.16043 2.14369 2.06182 1.9173 
300 1.32245 1.60472 1.83823 2.01589 2.1323 2.18391 2.16917 2.08853 1.94442 
301 1.32721 1.61409 1.85192 2.03349 2.15327 2.20763 2.1949 2.11549 1.9718 
302 1.33201 1.62354 1.86574 2.05125 2.17444 2.23156 2.22087 2.1427 1.99943 
303 1.33685 1.63307 1.87968 2.06917 2.1958 2.2557 2.24707 2.17016 2.02731 
304 1.34173 1.64269 1.89373 2.08724 2.21733 2.28004 2.27348 2.19784 2.05542 
305 1.34665 1.65238 1.9079 2.10545 2.23903 2.30458 2.3001 2.22574 2.08375 
306 1.3516 1.66214 1.92217 2.12379 2.26089 2.32929 2.32691 2.25384 2.11228 
307 1.35659 1.67196 1.93653 2.14226 2.28289 2.35417 2.35391 2.28213 2.14101 
308 1.36161 1.68185 1.95098 2.16084 2.30503 2.3792 2.38107 2.31059 2.16991 
309 1.36665 1.69178 1.96551 2.17952 2.3273 2.40436 2.40838 2.33921 2.19897 
310 1.37173 1.70177 1.98011 2.19829 2.34967 2.42965 2.43582 2.36797 2.22817 
311 1.37682 1.7118 1.99477 2.21713 2.37213 2.45505 2.46337 2.39684 2.25749 
312 1.38193 1.72186 2.00948 2.23604 2.39466 2.48053 2.49102 2.42582 2.28691 
313 1.38705 1.73195 2.02423 2.25501 2.41726 2.50607 2.51874 2.45487 2.31641 
314 1.39218 1.74206 2.03901 2.274 2.4399 2.53166 2.5465 2.48397 2.34596 
315 1.39732 1.75218 2.0538 2.29301 2.46256 2.55728 2.5743 2.5131 2.37554 
316 1.40245 1.76229 2.06859 2.31203 2.48522 2.5829 2.6021 2.54223 2.40512 
317 1.40759 1.7724 2.08336 2.33103 2.50786 2.60849 2.62987 2.57134 2.43468 
318 1.41271 1.78249 2.09811 2.34999 2.53046 2.63404 2.65759 2.60039 2.46418 
319 1.41782 1.79255 2.11282 2.36889 2.55299 2.65951 2.68523 2.62935 2.49359 
320 1.4229 1.80257 2.12747 2.38772 2.57543 2.68488 2.71275 2.6582 2.52288 
321 1.42796 1.81254 2.14204 2.40645 2.59775 2.71011 2.74014 2.6869 2.55202 
322 1.43299 1.82244 2.15651 2.42506 2.61993 2.73519 2.76734 2.71541 2.58097 
323 1.43798 1.83226 2.17087 2.44353 2.64193 2.76006 2.79433 2.7437 2.6097 
324 1.44292 1.842 2.18511 2.46182 2.66374 2.78471 2.82108 2.77173 2.63816 
325 1.44781 1.85163 2.19919 2.47992 2.68531 2.8091 2.84754 2.79946 2.66632 
326 1.45264 1.86114 2.2131 2.4978 2.70662 2.83319 2.87368 2.82686 2.69414 
327 1.4574 1.87053 2.22681 2.51544 2.72764 2.85695 2.89947 2.85388 2.72158 
328 1.46209 1.87976 2.24032 2.5328 2.74833 2.88035 2.92485 2.88048 2.74859 
329 1.4667 1.88884 2.25359 2.54986 2.76866 2.90333 2.94979 2.90662 2.77513 
330 1.47122 1.89775 2.2666 2.56659 2.7886 2.92587 2.97425 2.93225 2.80116 
331 1.47565 1.90646 2.27934 2.58297 2.80811 2.94793 2.99818 2.95734 2.82663 
332 1.47997 1.91496 2.29178 2.59895 2.82716 2.96947 3.02156 2.98183 2.8515 
333 1.48417 1.92325 2.30389 2.61453 2.84572 2.99045 3.04432 3.00568 2.87573 
334 1.48826 1.9313 2.31565 2.62965 2.86375 3.01083 3.06643 3.02886 2.89926 
335 1.49222 1.93909 2.32705 2.6443 2.88121 3.03057 3.08785 3.05131 2.92205 
336 1.49604 1.94662 2.33806 2.65845 2.89807 3.04963 3.10853 3.07298 2.94406 
337 1.49972 1.95387 2.34865 2.67207 2.9143 3.06798 3.12844 3.09384 2.96524 
338 1.50324 1.96081 2.3588 2.68512 2.92986 3.08557 3.14753 3.11385 2.98556 
339 1.50661 1.96745 2.3685 2.69759 2.94471 3.10237 3.16575 3.13295 3.00495 
340 1.50981 1.97375 2.37772 2.70944 2.95884 3.11833 3.18308 3.15111 3.02339 
341 1.51284 1.97972 2.38644 2.72065 2.9722 3.13344 3.19947 3.16828 3.04083 
342 1.51569 1.98533 2.39464 2.7312 2.98477 3.14764 3.21488 3.18444 3.05724 
343 1.51835 1.99057 2.40231 2.74105 2.99651 3.16092 3.22928 3.19953 3.07256 
344 1.52082 1.99543 2.40941 2.75019 3.0074 3.17323 3.24264 3.21353 3.08678 
345 1.52309 1.9999 2.41595 2.75859 3.01741 3.18455 3.25492 3.2264 3.09985 
346 1.52516 2.00397 2.4219 2.76623 3.02652 3.19485 3.2661 3.23811 3.11174 
347 1.52701 2.00763 2.42724 2.7731 3.03471 3.2041 3.27614 3.24864 3.12243 
348 1.52865 2.01086 2.43197 2.77918 3.04195 3.21229 3.28502 3.25795 3.13188 
349 1.53008 2.01366 2.43606 2.78445 3.04823 3.21939 3.29273 3.26602 3.14008 
350 1.53128 2.01603 2.43952 2.78889 3.05353 3.22538 3.29923 3.27283 3.147 
351 1.53225 2.01795 2.44234 2.79251 3.05783 3.23025 3.30451 3.27837 3.15262 
352 1.533 2.01943 2.44449 2.79528 3.06114 3.23399 3.30857 3.28262 3.15694 
353 1.53352 2.02045 2.44599 2.79721 3.06343 3.23658 3.31138 3.28557 3.15993 
354 1.53381 2.02102 2.44682 2.79828 3.06471 3.23802 3.31295 3.28721 3.1616 
355 1.53387 2.02114 2.44699 2.79849 3.06497 3.23831 3.31326 3.28754 3.16193 
356 1.5337 2.02079 2.44649 2.79785 3.0642 3.23744 3.31232 3.28656 3.16093 
357 1.53329 2.02 2.44532 2.79635 3.06241 3.23543 3.31013 3.28426 3.1586 
358 1.53266 2.01875 2.4435 2.794 3.05961 3.23226 3.3067 3.28066 3.15494 
359 1.53179 2.01705 2.44101 2.79081 3.05581 3.22796 3.30202 3.27576 3.14997 
360 1.53071 2.0149 2.43787 2.78677 3.051 3.22252 3.29613 3.26959 3.1437 
361 1.52939 2.01231 2.43409 2.78191 3.04521 3.21597 3.28902 3.26214 3.13614 
362 1.52786 2.0093 2.42968 2.77624 3.03845 3.20833 3.28073 3.25345 3.12731 
363 1.52611 2.00585 2.42464 2.76977 3.03073 3.19961 3.27126 3.24353 3.11724 
364 1.52415 2.00199 2.419 2.76251 3.02208 3.18983 3.26065 3.23241 3.10594 
365 1.52198 1.99772 2.41275 2.75448 3.01251 3.17901 3.24892 3.22011 3.09346 
